总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
238.0,21974,青山 青山 ,融创临江府,3室2厅1厨2卫,中楼层 (共33层),108.31㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-09-05,商品房,2023-10-10,普通住宅,未满两年,共有,"
                                有抵押 110万元 商贷40万，公积金70万 客户偿还
                              ",已上传房本照片,20231111aAdiQ
238.0,21627,青山 青山 ,融创临江府,3室2厅1厨2卫,高楼层 (共33层),110.05㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯四户,有,暂无数据,2023-10-07,商品房,2023-10-07,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,20231008sXScp
212.0,17475,青山 青山 三至四环,铁投江南御景,3室2厅1厨2卫,高楼层 (共32层),121.32㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯五户,有,暂无数据,2023-08-31,商品房,2023-09-01,普通住宅,未满两年,非共有,"
                                有抵押 40万元
                              ",已上传房本照片,202107231Y1hy
282.0,23599,青山 青山 二至三环,大华锦绣时代,3室2厅1厨2卫,中楼层 (共55层),119.5㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,四梯四户,有,暂无数据,2023-06-02,商品房,2023-06-05,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230611jgJxj
303.0,20988,青山 青山 二至三环,中冶39大街,4室2厅1厨2卫,低楼层 (共45层),144.37㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,暂无数据,2023-07-29,商品房,2023-07-26,普通住宅,未满两年,共有,"
                                有抵押 217万元 中国银行 客户偿还
                              ",已上传房本照片,20230729G8kxb
328.0,23501,青山 青山 ,华侨城红坊,4室2厅1厨2卫,高楼层 (共52层),139.57㎡,平层,暂无数据,板楼,南,钢混结构,其他,四梯四户,有,暂无数据,2023-06-13,商品房,2023-05-19,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230615HWSWE
494.0,29070,青山 青山 一至二环,武汉江山,4室2厅1厨2卫,低楼层 (共41层),169.94㎡,平层,130㎡,板楼,南 北,钢混结构,其他,三梯三户,有,暂无数据,2022-02-09,商品房,2022-02-10,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220223h4Lsl
258.0,18294,青山 青山 二至三环,招商一江璟城,4室2厅1厨2卫,低楼层 (共46层),141.03㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三梯五户,有,暂无数据,2023-01-01,商品房,2022-06-02,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,202301032uriQ
306.0,23409,青山 青山 二至三环,大华锦绣时代,3室2厅1厨2卫,低楼层 (共56层),130.72㎡,平层,93.26㎡,板楼,南 北,钢混结构,毛坯,四梯四户,有,暂无数据,2022-05-22,商品房,2022-04-29,普通住宅,未满两年,非共有,"
                                有抵押 100万元 工商银行
                              ",已上传房本照片,2022052288Zcv
303.0,20988,青山 青山 二至三环,中冶39大街,4室2厅1厨2卫,低楼层 (共45层),144.37㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯三户,有,暂无数据,2023-07-29,商品房,2023-07-26,普通住宅,未满两年,共有,"
                                有抵押 217万元 中国银行 客户偿还
                              ",已上传房本照片,20230729G8kxb
282.0,23599,青山 青山 二至三环,大华锦绣时代,3室2厅1厨2卫,中楼层 (共55层),119.5㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,四梯四户,有,暂无数据,2023-06-02,商品房,2023-06-05,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230611jgJxj
238.0,21016,青山 青山 二至三环,大华铂金瑞府,3室2厅1厨2卫,高楼层 (共43层),113.25㎡,平层,86.75㎡,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-12-01,商品房,2022-11-20,普通住宅,未满两年,非共有,"
                                有抵押 180万元 招商银行 客户偿还
                              ",已上传房本照片,20221118v3i5P
215.0,19875,青山 青山 二至三环,奥山澜橼,3室2厅1厨1卫,中楼层 (共17层),108.18㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2022-11-06,商品房,2022-09-07,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221111mBWIS
310.0,22131,青山 青山 二至三环,大华铂金瑞府,3室2厅1厨2卫,中楼层 (共41层),140.08㎡,平层,103.55㎡,板塔结合,东 西,钢混结构,毛坯,两梯四户,有,暂无数据,2021-08-25,商品房,2023-09-30,普通住宅,未满两年,共有,"
                                有抵押 135万元 招商银行 客户偿还
                              ",已上传房本照片,20210825ILXZJ
315.0,22588,青山 青山 ,华侨城红坊,4室2厅1厨2卫,高楼层 (共52层),139.46㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2023-03-15,商品房,2023-03-06,普通住宅,未满两年,非共有,"
                                有抵押 180万元 中信 业主自还
                              ",已上传房本照片,20230323AUpHD
494.0,29070,青山 青山 一至二环,武汉江山,4室2厅1厨2卫,低楼层 (共41层),169.94㎡,平层,130㎡,板楼,南 北,钢混结构,其他,三梯三户,有,暂无数据,2022-02-09,商品房,2022-02-10,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220223h4Lsl
339.0,21552,青山 青山 二至三环,大华锦绣时代,4室2厅1厨2卫,中楼层 (共55层),157.3㎡,平层,113.92㎡,板楼,南 北,钢混结构,其他,四梯四户,有,暂无数据,2023-09-06,商品房,2023-09-07,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230907BsAC4
246.5,18264,青山 青山 二至三环,联泰外滩领馆,3室2厅1厨2卫,低楼层 (共34层),134.97㎡,平层,100.7㎡,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-02-09,商品房,2022-02-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202202130UVST
306.0,23409,青山 青山 二至三环,大华锦绣时代,3室2厅1厨2卫,低楼层 (共56层),130.72㎡,平层,93.26㎡,板楼,南 北,钢混结构,毛坯,四梯四户,有,暂无数据,2022-05-22,商品房,2022-04-29,普通住宅,未满两年,非共有,"
                                有抵押 100万元 工商银行
                              ",已上传房本照片,2022052288Zcv
320.0,22973,青山 青山 二至三环,大华铂金瑞府,3室2厅1厨2卫,高楼层 (共43层),139.3㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,三梯三户,有,暂无数据,2022-10-23,商品房,2022-01-22,普通住宅,满两年,非共有,"
                                有抵押 200万元 220 金融公司垫资
                              ",已上传房本照片,20221024Yl9Vo
235.0,19729,青山 青山 二至三环,招商一江璟城,3室2厅1厨3卫,中楼层 (共46层),119.12㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯六户,有,暂无数据,2023-09-18,商品房,2023-09-18,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230309V8P0Z
214.0,19423,青山 青山 二至三环,大华滨江天地,3室2厅1厨2卫,高楼层 (共34层),110.18㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2021-12-07,商品房,2021-11-26,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202112112qrnN
250.0,20725,青山 青山 ,融创临江府,3室2厅1厨2卫,高楼层 (共33层),120.63㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,暂无数据,暂无数据,暂无数据,2023-08-28,商品房,2023-09-04,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230905Ul6IM
295.0,21756,青山 青山 ,融创临江府,4室2厅1厨2卫,中楼层 (共30层),135.6㎡,平层,107.98㎡,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-10-07,商品房,2023-09-16,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231007GkBCs
210.0,21787,青山 青山 ,大华锦绣前城,3室2厅1厨2卫,中楼层 (共18层),96.39㎡,平层,77.94㎡,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-08-13,商品房,2023-10-19,普通住宅,未满两年,非共有,"
                                有抵押 60万元 招商银行 客户偿还
                              ",已上传房本照片,20231020sIwoP
410.0,24202,青山 青山 ,御江壹品青山樽,4室2厅1厨2卫,中楼层 (共38层),169.41㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯两户,有,暂无数据,2023-10-13,商品房,2023-09-13,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230916Ix7WQ
210.0,16559,青山 青山 二至三环,恒大御府,3室2厅1厨2卫,高楼层 (共40层),126.82㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-05-07,商品房,2021-12-01,普通住宅,满两年,非共有,"
                                有抵押 100万元 中国银行 客户偿还
                              ",已上传房本照片,20230314EiM7x
370.0,14704,青山 青山 ,中银大厦,6室2厅1厨3卫,中楼层 (共22层),251.64㎡,平层,暂无数据,塔楼,南 北,钢混结构,其他,一梯五户,有,暂无数据,2023-04-18,商品房,2023-03-08,普通住宅,未满两年,非共有,"
                                有抵押 190万元
                              ",已上传房本照片,202304275cx2N
354.0,18805,青山 青山 二至三环,招商一江璟城,4室2厅1厨2卫,中楼层 (共33层),188.25㎡,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,暂无数据,2022-05-12,商品房,2022-05-10,普通住宅,未满两年,非共有,"
                                有抵押 230万元 建设银行 业主自还
                              ",已上传房本照片,20220511gbFpi
299.0,21303,青山 青山 二至三环,大华铂金瑞府,4室2厅1厨2卫,低楼层 (共42层),140.36㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-03,商品房,2023-02-01,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230911YxUi8
266.0,23488,青山 青山 二至三环,大华铂金瑞府,3室2厅1厨2卫,中楼层 (共43层),113.25㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-03-17,商品房,2022-03-17,商住两用,未满两年,非共有,"
                                有抵押 客户偿还
                              ",已上传房本照片,20230409a27hw
255.0,20114,青山 青山 ,大华锦绣前城,3室2厅1厨2卫,高楼层 (共45层),126.78㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-10-25,商品房,2023-06-15,普通住宅,未满两年,非共有,"
                                有抵押 180万元 招商银行 客户偿还
                              ",已上传房本照片,20231025rgXPq
262.0,20666,青山 青山 ,大华锦绣前城,3室2厅1厨2卫,中楼层 (共45层),126.78㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-09-22,商品房,2023-05-10,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230922tmeh5
290.0,23463,青山 青山 二至三环,御江壹品青山印,3室2厅1厨2卫,中楼层 (共33层),123.6㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯三户,有,暂无数据,2023-06-10,商品房,2021-12-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230404jfyoX
183.0,20523,青山 青山 二至三环,江南春城,2室2厅1厨1卫,高楼层 (共20层),89.17㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-06-28,商品房,2023-07-03,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230705VBfIC
